Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
AT1G01050,Cytoplasm,,Soluble,0.6883000135421753,0.3781999945640564,0.15160000324249268,0.14509999752044678,0.23659999668598175,0.015200000256299973,0.13740000128746033,0.22020000219345093,0.2078000009059906,0.1429000049829483,0.4765999913215637,0.029899999499320984,0.364300012588501,0.826200008392334
AT1G02500,Cytoplasm,Nuclear export signal,Soluble,0.8723000288009644,0.30869999527931213,0.03759999945759773,0.259799987077713,0.26930001378059387,0.022700000554323196,0.148499995470047,0.156700000166893,0.12800000607967377,0.03180000185966492,0.3179999887943268,0.06710000336170197,0.13729999959468842,0.7990999817848206
AT1G03130,Plastid,Chloroplast transit peptide,Peripheral,0.12280000001192093,0.04430000111460686,0.026399999856948853,0.0617000013589859,0.186599999666214,0.9954000115394592,0.06449999660253525,0.033799998462200165,0.03280000016093254,0.06710000336170197,0.8456000089645386,0.08579999953508377,0.05469999834895134,0.489300012588501
AT1G04410,Cytoplasm,Nuclear export signal,Soluble,0.8460999727249146,0.26989999413490295,0.04989999905228615,0.25040000677108765,0.5526000261306763,0.07620000094175339,0.2937000095844269,0.14509999752044678,0.2874000072479248,0.15880000591278076,0.5160999894142151,0.0877000018954277,0.1657000035047531,0.7712000012397766
AT1G05610,Plastid,Chloroplast transit peptide,Soluble,0.17090000212192535,0.1559000015258789,0.020999999716877937,0.0835999995470047,0.08020000159740448,0.9623000025749207,0.07810000330209732,0.08399999886751175,0.041600000113248825,0.05640000104904175,0.39879998564720154,0.15399999916553497,0.0925000011920929,0.7574999928474426
AT1G06410,Cytoplasm,,Soluble,0.5982000231742859,0.35519999265670776,0.060499999672174454,0.24199999868869781,0.0706000030040741,0.053300000727176666,0.23180000483989716,0.4977000057697296,0.3528999984264374,0.11230000108480453,0.5091000199317932,0.11249999701976776,0.14589999616146088,0.7462999820709229
AT1G06680,Plastid,Thylakoid luminal transit peptide,Peripheral|Soluble,0.07209999859333038,0.042100001126527786,0.05849999934434891,0.060100000351667404,0.15680000185966492,0.9901000261306763,0.05920000001788139,0.02290000021457672,0.04129999876022339,0.037700001150369644,0.7397000193595886,0.14219999313354492,0.04690000042319298,0.6193000078201294
AT1G07110,Cytoplasm,,Peripheral|Lipid anchor,0.633400022983551,0.3808000087738037,0.0617000013589859,0.3962000012397766,0.19599999487400055,0.17440000176429749,0.2800999879837036,0.3440999984741211,0.3057999908924103,0.09589999914169312,0.7049000263214111,0.12349999696016312,0.8921999931335449,0.40220001339912415
AT1G07180,Mitochondrion,Mitochondrial transit peptide,Peripheral,0.14659999310970306,0.06430000066757202,0.014000000432133675,0.11490000039339066,0.847000002861023,0.5622000098228455,0.12240000069141388,0.09279999881982803,0.09600000083446503,0.10180000215768814,0.725600004196167,0.44110000133514404,0.13210000097751617,0.2912999987602234
AT1G07780,Plastid,Chloroplast transit peptide,Soluble,0.14229999482631683,0.08569999784231186,0.013700000010430813,0.041600000113248825,0.18529999256134033,0.9925000071525574,0.01850000023841858,0.02759999968111515,0.06300000101327896,0.0340999998152256,0.3723999857902527,0.10209999978542328,0.03449999913573265,0.794700026512146
AT1G08065,Extracellular|Lysosome/Vacuole,Signal peptide,Soluble,0.16130000352859497,0.05510000139474869,0.7567999958992004,0.16899999976158142,0.012600000016391277,0.23469999432563782,0.5227000117301941,0.7516999840736389,0.29269999265670776,0.008700000122189522,0.32109999656677246,0.029999999329447746,0.08910000324249268,0.8610000014305115
AT1G08080,Extracellular|Lysosome/Vacuole,Signal peptide,Soluble,0.13349999487400055,0.056699998676776886,0.6988999843597412,0.19449999928474426,0.007499999832361937,0.31299999356269836,0.6049000024795532,0.7184000015258789,0.35420000553131104,0.003800000064074993,0.2524000108242035,0.04320000112056732,0.14059999585151672,0.8489999771118164
AT1G08250,Plastid,Chloroplast transit peptide,Soluble,0.11389999836683273,0.0778999999165535,0.015699999406933784,0.08619999885559082,0.17309999465942383,0.9901000261306763,0.02290000021457672,0.03889999911189079,0.06669999659061432,0.08320000022649765,0.427700012922287,0.054099999368190765,0.2637999951839447,0.7161999940872192
AT1G08380,Plastid,,Transmembrane,0.05900000035762787,0.05649999901652336,0.04749999940395355,0.10509999841451645,0.11749999970197678,0.9936000108718872,0.07880000025033951,0.03319999948143959,0.04089999943971634,0.05849999934434891,0.30559998750686646,0.9883999824523926,0.02199999988079071,0.09459999948740005
AT1G08480,Mitochondrion,,Transmembrane,0.18930000066757202,0.24549999833106995,0.09279999881982803,0.03500000014901161,0.8483999967575073,0.25060001015663147,0.10719999670982361,0.2930999994277954,0.04349999874830246,0.010099999606609344,0.4839000105857849,0.9696000218391418,0.05530000105500221,0.10989999771118164
AT1G08630,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6485999822616577,0.4311000108718872,0.07900000363588333,0.13120000064373016,0.34779998660087585,0.044199999421834946,0.14390000700950623,0.09749999642372131,0.1306000053882599,0.3937999904155731,0.4011000096797943,0.09549999982118607,0.24629999697208405,0.832099974155426
AT1G09420,Plastid,Chloroplast transit peptide,Soluble,0.09359999746084213,0.10480000078678131,0.008999999612569809,0.12280000001192093,0.11550000309944153,0.9900000095367432,0.08609999716281891,0.0763000026345253,0.1316000074148178,0.10270000249147415,0.46709999442100525,0.1387999951839447,0.11079999804496765,0.7297999858856201
AT1G09430,Cytoplasm,,Soluble,0.7843999862670898,0.3813000023365021,0.07909999787807465,0.3278999924659729,0.39399999380111694,0.005400000140070915,0.10379999876022339,0.1485999971628189,0.13650000095367432,0.10019999742507935,0.43619999289512634,0.0658000037074089,0.20319999754428864,0.8353999853134155
AT1G09780,Cytoplasm,,Soluble,0.8450999855995178,0.33090001344680786,0.0794999971985817,0.22220000624656677,0.16120000183582306,0.13899999856948853,0.1826999932527542,0.21240000426769257,0.13019999861717224,0.12720000743865967,0.43290001153945923,0.05130000039935112,0.26269999146461487,0.8388000130653381
AT1G09795,Plastid,Chloroplast transit peptide,Peripheral|Soluble,0.1599999964237213,0.08980000019073486,0.01119999960064888,0.08110000193119049,0.10040000081062317,0.9803000092506409,0.06040000170469284,0.09149999916553497,0.06260000169277191,0.06880000233650208,0.6556000113487244,0.121799997985363,0.11420000344514847,0.6252999901771545
AT1G09830,Plastid,Chloroplast transit peptide,Soluble,0.14390000700950623,0.08590000122785568,0.014000000432133675,0.04600000008940697,0.1120000034570694,0.9740999937057495,0.07349999994039536,0.056299999356269836,0.04809999838471413,0.13809999823570251,0.47099998593330383,0.08290000259876251,0.11460000276565552,0.78329998254776
AT1G10070,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1656000018119812,0.10869999974966049,0.023399999365210533,0.08020000159740448,0.8942000269889832,0.18889999389648438,0.05350000038743019,0.10899999737739563,0.07519999891519547,0.023900000378489494,0.40529999136924744,0.12919999659061432,0.09000000357627869,0.746399998664856
AT1G10670,Cytoplasm,,Soluble,0.7358999848365784,0.3125999867916107,0.1145000010728836,0.31209999322891235,0.3903000056743622,0.015799999237060547,0.08250000327825546,0.0835999995470047,0.11230000108480453,0.06030000001192093,0.42969998717308044,0.060100000351667404,0.1964000016450882,0.828000009059906
AT1G10700,Plastid,Chloroplast transit peptide,Soluble,0.12520000338554382,0.09130000323057175,0.016899999231100082,0.08209999650716782,0.14579999446868896,0.9786999821662903,0.06840000301599503,0.05920000001788139,0.0868000015616417,0.12549999356269836,0.4837999939918518,0.1459999978542328,0.1679999977350235,0.7440999746322632
AT1G11720,Plastid,Chloroplast transit peptide,Soluble,0.19020000100135803,0.12610000371932983,0.04670000076293945,0.08389999717473984,0.14190000295639038,0.9850000143051147,0.05700000002980232,0.03849999979138374,0.061799999326467514,0.13760000467300415,0.5109000205993652,0.23989999294281006,0.04879999905824661,0.6891999840736389
AT1G11790,Plastid,Chloroplast transit peptide,Soluble,0.1054999977350235,0.1031000018119812,0.01600000075995922,0.04470000043511391,0.2540999948978424,0.9689000248908997,0.026399999856948853,0.0560000017285347,0.0714000016450882,0.06729999929666519,0.4851999878883362,0.0737999975681305,0.08380000293254852,0.7652000188827515
AT1G11860,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1476999968290329,0.07989999651908875,0.027799999341368675,0.07020000368356705,0.9307000041007996,0.016100000590085983,0.05939999967813492,0.04430000111460686,0.050200000405311584,0.04050000011920929,0.5516999959945679,0.09880000352859497,0.093299999833107,0.7444999814033508
AT1G12000,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7437000274658203,0.21819999814033508,0.22269999980926514,0.2248000055551529,0.12030000239610672,0.09969999641180038,0.15000000596046448,0.3495999872684479,0.16750000417232513,0.2353000044822693,0.4569999873638153,0.08749999850988388,0.49300000071525574,0.816100001335144
AT1G12550,Cytoplasm,,Soluble,0.6263999938964844,0.3172999918460846,0.03610000014305115,0.25040000677108765,0.0803999975323677,0.31029999256134033,0.34529998898506165,0.17470000684261322,0.0502999983727932,0.2224999964237213,0.3472000062465668,0.12610000371932983,0.07519999891519547,0.7092000246047974
AT1G12900,Plastid,Chloroplast transit peptide,Soluble,0.08709999918937683,0.08290000259876251,0.012199999764561653,0.06859999895095825,0.08370000123977661,0.991100013256073,0.047200001776218414,0.02669999934732914,0.04619999974966049,0.14079999923706055,0.5439000129699707,0.07909999787807465,0.10970000177621841,0.7400000095367432
AT1G13440,Cytoplasm,,Soluble,0.789900004863739,0.15639999508857727,0.17000000178813934,0.20960000157356262,0.578499972820282,0.06459999829530716,0.1362999975681305,0.12849999964237213,0.0794999971985817,0.1274999976158142,0.40950000286102295,0.06620000302791595,0.14470000565052032,0.8377000093460083
AT1G13700,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6769999861717224,0.4138000011444092,0.04170000180602074,0.16050000488758087,0.1517000049352646,0.3538999855518341,0.12120000272989273,0.125,0.07540000230073929,0.4571000039577484,0.33250001072883606,0.08190000057220459,0.04879999905824661,0.8080000281333923
AT1G14150,Plastid,Thylakoid luminal transit peptide,Peripheral|Soluble,0.06610000133514404,0.03139999881386757,0.06210000067949295,0.05299999937415123,0.15479999780654907,0.9901000261306763,0.08820000290870667,0.040300000458955765,0.03579999879002571,0.045899998396635056,0.7221999764442444,0.21940000355243683,0.03750000149011612,0.5611000061035156
AT1G15120,Cytoplasm,Peroxisomal targeting signal,Soluble,0.5202000141143799,0.2630000114440918,0.18459999561309814,0.06109999865293503,0.5619999766349792,0.11680000275373459,0.14259999990463257,0.0681999996304512,0.15449999272823334,0.08640000224113464,0.5871000289916992,0.08839999884366989,0.02459999918937683,0.5843999981880188
AT1G15700,Plastid,Chloroplast transit peptide,Peripheral|Soluble,0.08179999887943268,0.051100000739097595,0.024399999529123306,0.0949999988079071,0.1444000005722046,0.9715999960899353,0.09870000183582306,0.05979999899864197,0.06289999932050705,0.2393999993801117,0.7103999853134155,0.04859999939799309,0.19140000641345978,0.6531000137329102
AT1G15710,Plastid,Chloroplast transit peptide,Soluble,0.16120000183582306,0.093299999833107,0.026499999687075615,0.08810000121593475,0.13670000433921814,0.9882000088691711,0.0722000002861023,0.13950000703334808,0.04610000178217888,0.054499998688697815,0.4684000015258789,0.11089999973773956,0.2150000035762787,0.7426000237464905
AT1G15980,Plastid,Chloroplast transit peptide,Peripheral|Soluble,0.12409999966621399,0.07580000162124634,0.03999999910593033,0.10719999670982361,0.08560000360012054,0.9915000200271606,0.060600001364946365,0.06920000165700912,0.05900000035762787,0.01269999984651804,0.6916000247001648,0.1671999990940094,0.13950000703334808,0.6401000022888184
AT1G16300,Plastid,Chloroplast transit peptide,Soluble,0.08129999786615372,0.11190000176429749,0.00860000029206276,0.06289999932050705,0.09790000319480896,0.9921000003814697,0.0333000011742115,0.03880000114440918,0.03660000115633011,0.1014999970793724,0.5541999936103821,0.02019999921321869,0.20569999516010284,0.824999988079071
AT1G16350,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.718999981880188,0.5374000072479248,0.03200000151991844,0.054499998688697815,0.13189999759197235,0.042100001126527786,0.20149999856948853,0.17479999363422394,0.09539999812841415,0.008899999782443047,0.4348999857902527,0.0414000004529953,0.16110000014305115,0.802299976348877
AT1G16700,Mitochondrion,Mitochondrial transit peptide,Peripheral|Transmembrane,0.14890000224113464,0.07079999893903732,0.029500000178813934,0.11469999700784683,0.9574000239372253,0.015300000086426735,0.06790000200271606,0.053599998354911804,0.16519999504089355,0.17020000517368317,0.7129999995231628,0.5968000292778015,0.047200001776218414,0.31459999084472656
AT1G16980,Cytoplasm,,Soluble,0.7178999781608582,0.35120001435279846,0.20509999990463257,0.21140000224113464,0.11479999870061874,0.052799999713897705,0.2012999951839447,0.24779999256134033,0.28119999170303345,0.15729999542236328,0.48010000586509705,0.09960000216960907,0.19949999451637268,0.7599999904632568
AT1G17000,Cytoplasm,Nuclear localization signal,Soluble,0.6858999729156494,0.3240000009536743,0.18240000307559967,0.1395999938249588,0.0843999981880188,0.04470000043511391,0.1867000013589859,0.28760001063346863,0.2142000049352646,0.06159999966621399,0.4562000036239624,0.11460000276565552,0.1264999955892563,0.7631000280380249
AT1G17160,Plastid,Chloroplast transit peptide,Soluble,0.14190000295639038,0.0957999974489212,0.01640000008046627,0.052000001072883606,0.12919999659061432,0.9847999811172485,0.04969999939203262,0.06800000369548798,0.058400001376867294,0.11209999769926071,0.5418999791145325,0.11400000005960464,0.10000000149011612,0.7210999727249146
AT1G17290,Mitochondrion,Mitochondrial transit peptide,Soluble,0.23440000414848328,0.17190000414848328,0.03530000150203705,0.12060000002384186,0.8021000027656555,0.5480999946594238,0.08340000361204147,0.13860000669956207,0.0731000006198883,0.1559000015258789,0.47209998965263367,0.12489999830722809,0.1388999968767166,0.722599983215332
AT1G17745,Plastid,Chloroplast transit peptide,Soluble,0.1193000003695488,0.07680000364780426,0.02459999918937683,0.07150000333786011,0.21529999375343323,0.9886000156402588,0.05770000070333481,0.07460000365972519,0.10980000346899033,0.034699998795986176,0.5927000045776367,0.12849999964237213,0.14790000021457672,0.6718999743461609
AT1G18500,Plastid,Chloroplast transit peptide,Soluble,0.14720000326633453,0.09830000251531601,0.010999999940395355,0.06419999897480011,0.28780001401901245,0.9703999757766724,0.06710000336170197,0.06530000269412994,0.02459999918937683,0.08370000123977661,0.34779998660087585,0.10400000214576721,0.13750000298023224,0.777999997138977
AT1G18640,Plastid,Chloroplast transit peptide,Soluble,0.1251000016927719,0.06549999862909317,0.019700000062584877,0.04019999876618385,0.34439998865127563,0.9735999703407288,0.020099999383091927,0.06809999793767929,0.07240000367164612,0.09009999781847,0.4611999988555908,0.1818999946117401,0.056299999356269836,0.690500020980835
AT1G18730,Plastid,,Transmembrane,0.19769999384880066,0.15330000221729279,0.04280000180006027,0.07699999958276749,0.22059999406337738,0.9524000287055969,0.21119999885559082,0.04450000077486038,0.061799999326467514,0.039900001138448715,0.2955000102519989,0.935699999332428,0.10289999842643738,0.20550000667572021
AT1G19920,Plastid,Chloroplast transit peptide,Peripheral|Soluble,0.1387999951839447,0.1014999970793724,0.02930000051856041,0.05939999967813492,0.16689999401569366,0.9868999719619751,0.08240000158548355,0.08510000258684158,0.1046999990940094,0.1088000014424324,0.694100022315979,0.04619999974966049,0.11349999904632568,0.7142999768257141
