Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
YHR013C,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.650600016117096,0.5515999794006348,0.061900001019239426,0.08219999819993973,0.32829999923706055,0.011599999852478504,0.23350000381469727,0.24070000648498535,0.1088000014424324,0.037300001829862595,0.3709999918937683,0.11840000003576279,0.09619999676942825,0.737500011920929
YHR018C,Cytoplasm,Nuclear export signal,Soluble,0.7476000189781189,0.45010000467300415,0.02969999983906746,0.17000000178813934,0.2345999926328659,0.02370000071823597,0.09470000118017197,0.1444000005722046,0.14509999752044678,0.015300000086426735,0.48240000009536743,0.09730000048875809,0.0689999982714653,0.7897999882698059
YHR019C,Cytoplasm,Nuclear localization signal,Soluble,0.7608000040054321,0.476500004529953,0.02319999970495701,0.08640000224113464,0.1932000070810318,0.011800000444054604,0.14020000398159027,0.04969999939203262,0.039400000125169754,0.0035000001080334187,0.35109999775886536,0.056699998676776886,0.07069999724626541,0.8432000279426575
YHR020W,Cytoplasm,Nuclear localization signal,Soluble,0.6536999940872192,0.34220001101493835,0.027799999341368675,0.05860000103712082,0.20329999923706055,0.011800000444054604,0.12389999628067017,0.12139999866485596,0.1890999972820282,0.0052999998442828655,0.42320001125335693,0.09160000085830688,0.09849999845027924,0.771399974822998
YHR025W,Cytoplasm,,Soluble,0.801800012588501,0.44359999895095825,0.03530000150203705,0.06520000100135803,0.43849998712539673,0.03779999911785126,0.18299999833106995,0.09830000251531601,0.0989999994635582,0.147599995136261,0.35370001196861267,0.12129999697208405,0.07880000025033951,0.7465999722480774
YHR026W,Endoplasmic reticulum,Signal peptide|Transmembrane domain,Transmembrane,0.12470000237226486,0.07199999690055847,0.05220000073313713,0.551800012588501,0.13030000030994415,0.003000000026077032,0.6165000200271606,0.5701000094413757,0.387800008058548,0.015799999237060547,0.07620000094175339,0.9848999977111816,0.09549999982118607,0.07039999961853027
YHR037W,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2493000030517578,0.09109999984502792,0.021700000390410423,0.03750000149011612,0.9390000104904175,0.0026000000070780516,0.08560000360012054,0.07810000330209732,0.03350000083446503,0.007400000002235174,0.6823999881744385,0.10620000213384628,0.06639999896287918,0.7145000100135803
YHR039C-A,Cytoplasm,,Peripheral|Soluble,0.6646000146865845,0.30070000886917114,0.04540000110864639,0.1704999953508377,0.2824999988079071,0.010099999606609344,0.17139999568462372,0.20630000531673431,0.20360000431537628,0.04639999940991402,0.7077999711036682,0.022600000724196434,0.5012000203132629,0.5770999789237976
YHR042W,Endoplasmic reticulum,Signal peptide|Transmembrane domain,Peripheral,0.16609999537467957,0.1160999983549118,0.05660000070929527,0.2612999975681305,0.46860000491142273,0.12200000137090683,0.906000018119812,0.05590000003576279,0.1590999960899353,0.22759999334812164,0.6068000197410583,0.5013999938964844,0.052799999713897705,0.2615000009536743
YHR043C,Cytoplasm|Nucleus,Peroxisomal targeting signal,Soluble,0.8859000205993652,0.5752999782562256,0.05829999968409538,0.0340999998152256,0.3149999976158142,0.0005000000237487257,0.10239999741315842,0.19030000269412994,0.11349999904632568,0.10090000182390213,0.32350000739097595,0.07050000131130219,0.05790000036358833,0.7875999808311462
