Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
Q0045,Cell membrane,Transmembrane domain,Transmembrane,0.17479999363422394,0.03519999980926514,0.03550000116229057,0.6085000038146973,0.09759999811649323,0.1858000010251999,0.2152000069618225,0.16689999401569366,0.1451999992132187,0.04050000011920929,0.22429999709129333,0.9415000081062317,0.05829999968409538,0.13940000534057617
Q0080,Endoplasmic reticulum,,Transmembrane,0.06849999725818634,0.13600000739097595,0.08429999649524689,0.4471000134944916,0.08240000158548355,0.29910001158714294,0.7314000129699707,0.14229999482631683,0.01850000023841858,0.14090000092983246,0.3158999979496002,0.8531000018119812,0.15199999511241913,0.16869999468326569
Q0085,Endoplasmic reticulum,Transmembrane domain,Transmembrane,0.05469999834895134,0.07280000299215317,0.014499999582767487,0.49140000343322754,0.043699998408555984,0.09030000120401382,0.8023999929428101,0.32010000944137573,0.07980000227689743,0.003000000026077032,0.3167000114917755,0.9822999835014343,0.07280000299215317,0.04670000076293945
Q0105,Endoplasmic reticulum,,Transmembrane,0.0731000006198883,0.05640000104904175,0.03750000149011612,0.40139999985694885,0.059700001031160355,0.15929999947547913,0.7257000207901001,0.08699999749660492,0.06390000134706497,0.006099999882280827,0.19990000128746033,0.960099995136261,0.03970000147819519,0.11089999973773956
Q0130,Cytoplasm,,Transmembrane,0.35749998688697815,0.13420000672340393,0.0632999986410141,0.33250001072883606,0.09989999979734421,0.17299999296665192,0.3635999858379364,0.2152000069618225,0.21899999678134918,0.02370000071823597,0.1371999979019165,0.9607999920845032,0.04610000178217888,0.09470000118017197
Q0250,Endoplasmic reticulum,Signal peptide,Transmembrane,0.14869999885559082,0.04690000042319298,0.12120000272989273,0.5302000045776367,0.017799999564886093,0.10980000346899033,0.7032999992370605,0.1177000030875206,0.06949999928474426,0.010700000450015068,0.21969999372959137,0.9860000014305115,0.11919999867677689,0.0803999975323677
Q0275,Endoplasmic reticulum,Transmembrane domain,Transmembrane,0.09510000050067902,0.04960000142455101,0.03739999979734421,0.49810001254081726,0.03660000115633011,0.17640000581741333,0.5814999938011169,0.15850000083446503,0.09709999710321426,0.00139999995008111,0.1339000016450882,0.9539999961853027,0.0333000011742115,0.133200004696846
YAL012W,Cytoplasm,Nuclear localization signal|Nuclear export signal,Soluble,0.6934000253677368,0.4433000087738037,0.05990000069141388,0.11630000174045563,0.272599995136261,0.03400000184774399,0.16140000522136688,0.12919999659061432,0.13600000739097595,0.016100000590085983,0.3610000014305115,0.08160000294446945,0.05249999836087227,0.8183000087738037
YAL022C,Lysosome/Vacuole,Transmembrane domain,Transmembrane,0.1446000039577484,0.09640000015497208,0.026900000870227814,0.39480000734329224,0.09239999949932098,0.02280000038444996,0.5314000248908997,0.7289999723434448,0.6055999994277954,0.046300001442432404,0.04500000178813934,0.9617999792098999,0.053300000727176666,0.11900000274181366
YAL023C,Endoplasmic reticulum,Signal peptide|Transmembrane domain,Transmembrane,0.131400004029274,0.12939999997615814,0.02449999935925007,0.1850000023841858,0.11710000038146973,0.006000000052154064,0.8486999869346619,0.19820000231266022,0.38519999384880066,0.0031999999191612005,0.09309999644756317,0.9556000232696533,0.04349999874830246,0.18279999494552612
